#",,,",Alias,Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas
,,50,331,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,50000.0,5000.0,55000.0,39607.73
,,50,331,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",70000.0,5000.0,75000.0,74929.02
,,50,331,2130013,"REM./13 REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",,11843.48,11843.48,11843.48
,,50,331,21400,REPARAC. MANTEN. Y CONSERV.  MATERIAL TRANSPORTE,360.0,,360.0,2960.92
,,50,331,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",4500.0,,4500.0,8015.61
,,50,331,21600,REPARA. MANTEN. EQUIPOS PROCESOS INFORM.,1400.0,,1400.0,822.8
,,50,331,22000,Ordinario no inventariable.,1860.0,,1860.0,7033.4
,,50,331,22001,"Prensa, revistas, libros y otras publicaciones.",800.0,,800.0,872.47
,,50,331,22002,Material informático no inventariable.,990.0,,990.0,3112.55
,,50,331,22103,Combustibles y carburantes.,22000.0,,22000.0,6484.48
,,50,331,2210313,REM./13 COMBUSTIBLES Y CARBURANTES,,101.2,101.2,101.2
,,50,331,22104,Vestuario.,1400.0,,1400.0,832.48
,,50,331,22106,Productos farmacéuticos y material sanitario.,6000.0,246.6,6246.6,5812.69
,,50,331,22110,Productos de limpieza y aseo.,4000.0,,4000.0,5264.08
,,50,331,22113,Manutención de animales.,57500.0,3188.51,60688.51,57294.04
,,50,331,2211313,REM./13 MANUTENCION DE ANIMALES,,,,
,,50,331,22199,Otros suministros.,50000.0,1134.19,51134.19,26577.56
,,50,331,2219913,REM./13 OTROS SUMINISTROS,,,,
,,50,331,22203,Informáticas.,1200.0,,1200.0,897.09
,,50,331,22300,TRANSPORTES,1600.0,,1600.0,1940.69
,,50,331,22400,PRIMAS DE SEGUROS,1000.0,,1000.0,2122.62
,,50,331,22602,Publicidad y propaganda.,6000.0,,6000.0,2808.6
,,50,331,22603,Publicación en Diarios Oficiales.,100.0,,100.0,
,,50,331,22606,"Reuniones, conferencias y cursos.",2000.0,,2000.0,
,,50,331,22628,EXPOSICIONES,100000.0,,100000.0,75504.76
,,50,331,2262813,REM./13 EXPOSICIONES,,19802.0,19802.0,17950.0
,,50,331,22699,Otros gastos diversos,75000.0,51085.0,126085.0,113664.29
,,50,331,2269913,REM./13 OTROS GASTOS DIVERSOS,,17122.8,17122.8,316.0
,,50,331,22700,Limpieza y aseo.,337834.35,,337834.35,334689.43
,,50,331,22701,Seguridad.,798822.77,,798822.77,790061.96
,,50,331,2270113,REM./13 SEGURIDAD,,534.87,534.87,534.87
,,50,331,22706,Estudios y trabajos técnicos.,6000.0,,6000.0,23968.05
,,50,331,22719,EDICIONES,2600.0,-2000.0,600.0,
,,50,331,2271913,REM./13 EDICIONES,,3000.0,3000.0,3000.0
,,50,331,22799,Otros trabajos realizados por otras empresas y profes.,965837.48,-10000.0,955837.48,940370.56
,,50,331,24000,GASTOS DE EDICION Y DISTRIBUCION,500.0,,500.0,
,,50,331,62200,INV.NUEVA EDIFICIOS Y OTRAS CONSTRUCCIONES,12000.0,-9000.0,3000.0,2375.5
,,50,331,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",30000.0,,30000.0,18107.35
,,50,331,6230013,"REM./13 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,16021.61,16021.61,16021.61
,,50,331,62500,INV.NUEVA MOBILIARIO Y ENSERES,30000.0,-5000.0,25000.0,12286.49
,,50,331,6250013,REM./13 INV.NUEVA MOBILIARIO Y ENSERES,,20521.58,20521.58,20521.58
,,50,331,62600,INV.NUEVA EQUIPOS PARA PROCESOS DE INFORMACION,3000.0,5000.0,8000.0,6797.6
,,50,331,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,20000.0,461896.36,481896.36,382834.75
,,50,331,6320013,REM./13 INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,37508.48,37508.48,37508.48
,,50,331,63300,"INV. REPOS. MAQUINARIA, INSTALACIONES Y UTILLAJE",60000.0,,60000.0,19509.11
,,50,331,6330013,"REM./13 INV. REPOS. MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,
,,50,331,63500,INV.REPOS. MOBILIARIO Y ENSERES,1000.0,,1000.0,706.64
,,50,331,64100,ADQUISICIÓN DE SOFTWARE,13000.0,-7000.0,6000.0,5572.89
,,50,331,6410013,REM./13 ADQUISICIÓN DE SOFTWARE,,2541.0,2541.0,2541.0
,,50,332,20203,ARREND.LOCALES S.FAMILIA (ESC.ADULTOS),32326.33,,32326.33,32204.24
,,50,332,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,7260.12,,7260.12,6855.94
,,50,332,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,13578.66,1292.0,14870.66,4150.86
,,50,332,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",1320.0,,1320.0,3448.56
,,50,332,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",3000.0,,3000.0,10130.55
,,50,332,21600,REPARA. MANTEN. EQUIPOS PROCESOS INFORM.,600.0,,600.0,
,,50,332,22000,Ordinario no inventariable.,11000.0,,11000.0,7971.48
,,50,332,22001,"Prensa, revistas, libros y otras publicaciones.",95000.0,29482.0,124482.0,124828.39
,,50,332,22199,Otros suministros.,12000.0,,12000.0,13749.47
,,50,332,22602,Publicidad y propaganda.,100.0,,100.0,16330.28
,,50,332,22609,Actividades culturales y deportivas,78804.1,11192.0,89996.1,66015.71
,,50,332,22628,EXPOSICIONES,1500.0,,1500.0,
,,50,332,22629,CATALOGACION Y RESTAURACION DEL PATRIMONIO,3000.0,,3000.0,2997.17
,,50,332,22699,Otros gastos diversos,2500.0,,2500.0,5287.3
,,50,332,22700,Limpieza y aseo.,210606.06,,210606.06,196527.64
,,50,332,22701,Seguridad.,80778.24,-792.0,79986.24,79896.63
,,50,332,22706,Estudios y trabajos técnicos.,28981.14,6000.0,34981.14,38981.69
,,50,332,2270613,REM./13 ESTUDIOS Y TRABAJOS TECNICOS,,16000.0,16000.0,15999.83
,,50,332,22722,CONTRATOS GESTION BIBLIOTECAS,2361305.82,-30582.0,2330723.82,2323345.2
,,50,332,22799,Otros trabajos realizados por otras empresas y profes.,49437.9,,49437.9,48259.26
,,50,332,2279913,REM./13 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROFES.,,2442.08,2442.08,2442.08
,,50,332,48050,CONVENIOS NOMINATIVOS,15000.0,,15000.0,15000.0
,,50,332,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",2076.07,-1123.12,952.95,942.49
,,50,332,62500,INV.NUEVA MOBILIARIO Y ENSERES,18250.65,1595.02,19845.67,19809.1
,,50,332,6250013,REM./13 INV.NUEVA MOBILIARIO Y ENSERES,,,,
,,50,332,64000,GASTOS EN INVERSIONES DE CARACTER INMATERIAL,471.9,-471.9,,
,,50,332,68500,GTOS.EN BIENES PATRIMONIALES MOBILIARIO Y ENSERES,1000.0,,1000.0,999.84
,,50,332,6850013,REM./13 GTOS.EN BIENES PATRIMONIALES MOBILIARIO Y ENSERES,,,,
,,50,333,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,100.0,7000.0,7100.0,5912.51
,,50,333,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",2000.0,,2000.0,1627.93
,,50,333,22001,"Prensa, revistas, libros y otras publicaciones.",1000.0,,1000.0,280.41
,,50,333,22628,EXPOSICIONES,450000.0,76120.2,526120.2,407174.95
,,50,333,2262813,REM./13 EXPOSICIONES,,65404.53,65404.53,32020.81
,,50,333,22629,CATALOGACION Y RESTAURACION DEL PATRIMONIO,2000.0,,2000.0,1569.0
,,50,333,22699,Otros gastos diversos,4000.0,,4000.0,1871.54
,,50,333,22700,Limpieza y aseo.,19296.8,,19296.8,15517.23
,,50,333,22701,Seguridad.,308793.84,,308793.84,306763.2
,,50,333,22799,Otros trabajos realizados por otras empresas y profes.,9747.66,,9747.66,5264.74
,,50,333,48105,PREMIO JULIAN TRINCADO,6750.0,,6750.0,6750.0
,,50,333,48917,FUNDACION LUIS SEOANE,350000.0,,350000.0,350000.0
,,50,333,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,15233.77,,15233.77,15093.72
,,50,334,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,10000.0,20000.0,30000.0,19433.47
,,50,334,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",250.0,,250.0,7888.6
,,50,334,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",100.0,,100.0,429.55
,,50,334,22400,PRIMAS DE SEGUROS,1300.0,300.0,1600.0,1000.0
,,50,334,22602,Publicidad y propaganda.,8000.0,,8000.0,31743.14
,,50,334,22606,"Reuniones, conferencias y cursos.",,,,3797.45
,,50,334,22609,Actividades culturales y deportivas,160000.0,101600.0,261600.0,189479.03
,,50,334,2260913,REM./13 ACTIVIDADES CULTURALES Y DEPORTIVAS,,197252.68,197252.68,79782.47
,,50,334,2261612,REM./12 ACTIVIDADES SOCIO-CULTURALES,,35554.73,35554.73,35554.73
,,50,334,2261613,REM./13 ACTIVIDADES SOCIO-CULTURALES,,96640.51,96640.51,70875.27
,,50,334,22620,ACTIVIDADES DE FOMENTO DE LA LENGUA GALLEGA,25000.0,,25000.0,19745.77
,,50,334,22628,EXPOSICIONES,,,,18020.94
,,50,334,2262813,REM./13 EXPOSICIONES,,37920.0,37920.0,36905.0
,,50,334,22700,Limpieza y aseo.,193016.31,,193016.31,195903.6
,,50,334,22701,Seguridad.,299288.31,,299288.31,298605.02
,,50,334,22706,Estudios y trabajos técnicos.,1000.0,2800.0,3800.0,7139.0
,,50,334,22799,Otros trabajos realizados por otras empresas y profes.,109849.9,6000.0,115849.9,101950.87
,,50,334,2279913,REM./13 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROFES.,,73.26,73.26,73.25
,,50,334,48108,PREMIO BLANCO AMOR,360.0,,360.0,360.0
,,50,334,48950,CONVENIOS NOMINATIVOS,116000.0,,116000.0,101900.0
,,50,334,4895013,REM./13 CONVENIOS NOMINATIVOS,,9600.0,9600.0,9600.0
,,50,334,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",1200.0,-861.2,338.8,338.8
,,50,334,62500,INV.NUEVA MOBILIARIO Y ENSERES,2000.0,-1017.78,982.22,982.22
,,50,334,62700,PROYECTOS COMPLEJOS,100000.0,-78000.0,22000.0,19270.3
,,50,334,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,21999.75,21999.75,21989.91
,,50,334,6320013,REM./13 INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,38260.2,38260.2,5549.52
,,50,335,20200,ARRENDAMIENTOS EDIFICIOS Y OTRAS CONSTR.,12071.54,,12071.54,11899.01
,,50,335,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,100.0,,100.0,223.85
,,50,335,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",300.0,,300.0,
,,50,335,21302,"REP.,MANT. Y CONS. DE INSTRUMENTOS MUSICALES Y OTROS",6000.0,,6000.0,5446.75
,,50,335,22000,Ordinario no inventariable.,200.0,,200.0,813.04
,,50,335,22104,Vestuario.,6000.0,,6000.0,6000.0
,,50,335,22199,Otros suministros.,2000.0,,2000.0,1287.17
,,50,335,22602,Publicidad y propaganda.,500.0,,500.0,1295.78
,,50,335,22609,Actividades culturales y deportivas,500.0,,500.0,253.16
,,50,335,22699,Otros gastos diversos,2000.0,3000.0,5000.0,3513.56
,,50,335,22719,EDICIONES,200.0,-100.0,100.0,
,,50,335,22721,CONTRATACION REFUERZOS BANDA MUSICA,4000.0,,4000.0,3554.96
,,50,335,22726,CONTRATO GESTION ESCUELA MUNICIPAL DE MUSICA,274000.0,,274000.0,274000.0
,,50,335,22799,Otros trabajos realizados por otras empresas y profes.,36316.91,-2900.0,33416.91,30240.32
,,50,335,62500,INV.NUEVA MOBILIARIO Y ENSERES,11400.83,,11400.83,11400.0
,,50,336,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,2000.0,3529.8,5529.8,5516.33
,,50,336,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",500.0,,500.0,466.55
,,50,336,22000,Ordinario no inventariable.,600.0,,600.0,1491.48
,,50,336,22001,"Prensa, revistas, libros y otras publicaciones.",800.0,250.0,1050.0,564.16
,,50,336,22110,Productos de limpieza y aseo.,300.0,,300.0,267.66
,,50,336,22199,Otros suministros.,600.0,,600.0,205.19
,,50,336,22609,Actividades culturales y deportivas,100.0,,100.0,
,,50,336,22699,Otros gastos diversos,400.0,,400.0,
,,50,336,22700,Limpieza y aseo.,33353.61,,33353.61,33099.66
,,50,336,22701,Seguridad.,109216.17,,109216.17,109840.18
,,50,336,22752,OTROS TRABAJOS REALIZADOS OTRAS EMPRESAS PROYECTO ARTABRIA,7857.42,1800.0,9657.42,8563.85
,,50,336,22799,Otros trabajos realizados por otras empresas y profes.,5232.93,,5232.93,5122.42
,,50,336,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",300.0,,300.0,296.0
,,50,336,62500,INV.NUEVA MOBILIARIO Y ENSERES,2170.0,,2170.0,2169.69
,,50,336,62700,PROYECTOS COMPLEJOS,20000.0,37384.93,57384.93,423.5
,,50,336,6270009,REM./09 PROYECTOS COMPLEJOS,,97939.26,97939.26,66004.66
,,50,336,6270010,REM./10 PROYECTOS COMPLEJOS,,376486.07,376486.07,18722.98
,,50,336,6270011,REM./11 PROYECTOS COMPLEJOS,,165944.49,165944.49,
,,50,336,6270012,REM./12 PROYECTOS COMPLEJOS,,48000.0,48000.0,
,,50,336,6270013,REM./13 PROYECTOS COMPLEJOS,,15307.12,15307.12,
,,50,336,6370013,REM./13 PROYECTOS COMPLEJOS,,2826.07,2826.07,2826.06
,,50,339,41001,INSTITUTO MUNICIPAL CORUÑA ESPECTACULOS,5000000.0,300000.0,5300000.0,5300000.0
,,50,945,46701,CONSORCIO PROMOCION MUSICA,3166000.0,,3166000.0,3165999.96
,,51,230,20202,ARREND.LOCALES PARA CENTROS SOCIALES,88500.2,,88500.2,87916.74
,,51,230,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,12784.68,,12784.68,11827.75
,,51,230,20491,ARRENDAMIENTO MATERIAL DE TRANSPORTE.RECONOCIMIENTO DE CDTO,,514.25,514.25,514.25
,,51,230,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,50000.0,30000.0,80000.0,61981.76
,,51,230,2120013,REM./13 .REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,500.0,500.0,473.48
,,51,230,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",3500.0,,3500.0,8735.52
,,51,230,2130011,"REM./11 REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",,1869.44,1869.44,295.39
,,51,230,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",1000.0,,1000.0,453.75
,,51,230,2150012,"REM./12 REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",,300.0,300.0,266.2
,,51,230,22000,Ordinario no inventariable.,10000.0,6000.0,16000.0,16066.04
,,51,230,2200011,REM./11 ORDINARIO NO INVENTARIABLE,,2841.23,2841.23,356.83
,,51,230,2200013,REM./13 ORDINARIO NO INVENTARIABLE,,,,
,,51,230,22001,"Prensa, revistas, libros y otras publicaciones.",29000.0,,29000.0,31765.48
,,51,230,22100,Energía eléctrica.,5000.0,,5000.0,2399.18
,,51,230,22102,Gas.,28135.59,,28135.59,19936.9
,,51,230,2210213,REM./13 GAS,,4727.57,4727.57,4542.16
,,51,230,22103,Combustibles y carburantes.,35279.29,,35279.29,26986.48
,,51,230,2210313,REM./13 COMBUSTIBLES Y CARBURANTES,,14187.24,14187.24,
,,51,230,22104,Vestuario.,100.0,,100.0,51.84
,,51,230,22110,Productos de limpieza y aseo.,600.0,,600.0,
,,51,230,22191,RECONOCIMIENTO DE CREDITO,,1565.21,1565.21,1565.21
,,51,230,22199,Otros suministros.,2000.0,5000.0,7000.0,7020.36
,,51,230,22200,Servicios de Telecomunicaciones.,1200.0,,1200.0,
,,51,230,22602,Publicidad y propaganda.,7000.0,-3000.0,4000.0,7132.08
,,51,230,22603,Publicación en Diarios Oficiales.,1000.0,-400.0,600.0,
,,51,230,22606,"Reuniones, conferencias y cursos.",900.0,-500.0,400.0,
,,51,230,22699,Otros gastos diversos,8000.0,,8000.0,4052.29
,,51,230,2269913,REM./13 OTROS GASTOS DIVERSOS,,500.0,500.0,
,,51,230,22700,Limpieza y aseo.,440448.21,,440448.21,435308.48
,,51,230,2270013,REM./13 LIMPIEZA Y ASEO,,16533.25,16533.25,
,,51,230,22701,Seguridad.,1079192.83,,1079192.83,1031621.36
,,51,230,2270113,REM./13 SEGURIDAD,,4897.74,4897.74,4897.73
,,51,230,22706,Estudios y trabajos técnicos.,20000.0,,20000.0,30043.98
,,51,230,22799,Otros trabajos realizados por otras empresas y profes.,72394.9,,72394.9,62232.0
,,51,230,2279913,REM./13 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROFES.,,1091.34,1091.34,1091.34
,,51,230,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",16000.0,-11000.0,5000.0,2103.1
,,51,230,62700,PROYECTOS COMPLEJOS,400000.0,,400000.0,39206.92
,,51,230,6270012,REM./12 PROYECTOS COMPLEJOS,,241839.56,241839.56,
,,51,230,6270013,REM./13 PROYECTOS COMPLEJOS,,267333.79,267333.79,120134.2
,,51,230,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,500000.0,,500000.0,80223.73
,,51,230,6320011,REM./11 EDIFICIOS Y OTRAS CONSTRUCCIONES,,79514.36,79514.36,79514.36
,,51,230,6320012,REM./12 INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,3165.42,3165.42,3165.42
,,51,230,6320013,REM./13 INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,43104.94,43104.94,43104.93
,,51,230,63300,"INV. REPOS. MAQUINARIA, INSTALACIONES Y UTILLAJE",1000.0,5000.0,6000.0,3992.09
,,51,230,63500,INV.REPOS. MOBILIARIO Y ENSERES,2000.0,24000.0,26000.0,7923.17
,,51,231,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,50.0,,50.0,
,,51,231,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",50.0,,50.0,
,,51,231,22400,PRIMAS DE SEGUROS,700.0,1000.0,1700.0,768.01
,,51,231,22602,Publicidad y propaganda.,300.0,,300.0,
,,51,231,22606,"Reuniones, conferencias y cursos.",2000.0,-2000.0,,
,,51,231,22616,ACTIVIDADES SOCIO-CULTURALES,1000000.0,58532.25,1058532.25,798617.47
,,51,231,2261613,REM./13 ACTIVIDADES SOCIO-CULTURALES,,79257.64,79257.64,74292.78
,,51,231,22628,EXPOSICIONES,90.0,,90.0,
,,51,231,22699,Otros gastos diversos,12000.0,-12000.0,,
,,51,231,22720,PROGRAMAS SOCIALES,35000.0,,35000.0,17286.61
,,51,231,22723,CONTRATACIÓN DE PRESTACIÓN DE SERVICIOS SOCIALES,860000.0,67250.0,927250.0,751612.53
,,51,231,2272313,REM./13 CONTRATACIÓN DE PRESTACIÓN DE SERVICIOS SOCIALES,,16800.0,16800.0,16800.0
,,51,231,22799,Otros trabajos realizados por otras empresas y profes.,12000.0,-10000.0,2000.0,
,,51,231,48033,PLAN MUNICIPAL PARA PERSONAS CON DISCAPACIDAD,419965.0,57500.0,477465.0,449329.3
,,51,231,48050,CONVENIOS NOMINATIVOS,797017.81,48000.0,845017.81,748371.91
,,51,231,48091,RECONOCIMIENTO DE CREDITO,,920.5,920.5,920.5
,,51,231,48900,OTRAS TRANSF.CORRIENTES A FAMILIAS E INST.SIN FINES DE LUCRO,130000.0,,130000.0,121020.0
,,51,231,4890013,REM./13 OTRAS TRANSF.CORR. A FAM E INST.SIN FINES DE LUCRO,,2550.0,2550.0,1250.0
,,51,231,48913,TURISMO SOCIAL,30000.0,,30000.0,29843.94
,,51,231,78050,CONVENIOS NOMINATIVOS,156252.77,244061.23,400314.0,
,,51,232,22105,Productos alimenticios.,32000.0,,32000.0,20619.6
,,51,232,2210513,REM./13 PRODUCTOS ALIMENTICIOS,,25362.36,25362.36,12412.72
,,51,232,22106,Productos farmacéuticos y material sanitario.,600.0,,600.0,3001.2
,,51,232,2210611,REM./11PRODUCTOS FARMACEUTICOS Y MATERIAL SANITARIO,,20.69,20.69,
,,51,232,2210613,REM./13 PRODUCTOS FARMACEUTICOS Y MATERIAL SANITARIO,,34.75,34.75,32.13
,,51,232,22199,Otros suministros.,500.0,,500.0,
,,51,232,2219913,REM./13 OTROS SUMINISTROS,,500.0,500.0,68.13
,,51,232,22602,Publicidad y propaganda.,8000.0,,8000.0,7939.39
,,51,232,2260213,REM./13 PUBLICIDAD Y PROPAGANDA,,2712.02,2712.02,
,,51,232,22616,ACTIVIDADES SOCIO-CULTURALES,20000.0,,20000.0,14817.96
,,51,232,2261611,REM./11 ACTIVIDADES SOCIO-CULTURALES,,12913.13,12913.13,8389.79
,,51,232,2261612,REM./12 ACTIVIDADES SOCIO-CULTURALES,,139.2,139.2,
,,51,232,2261613,REM./13 ACTIVIDADES SOCIO-CULTURALES,,,,
,,51,232,22699,Otros gastos diversos,1000.0,,1000.0,1201.39
,,51,232,2269913,REM./13 OTROS GASTOS DIVERSOS,,100.0,100.0,99.49
,,51,232,22720,PROGRAMAS SOCIALES,992484.73,-21255.92,971228.81,755815.54
,,51,232,2272011,REM./11 PROGRAMAS SOCIALES,,1912.29,1912.29,1912.26
,,51,232,2272013,REM./13 PROGRAMAS SOCIALES,,80918.47,80918.47,29034.97
,,51,232,22723,CONTRATACIÓN DE PRESTACIÓN DE SERVICIOS SOCIALES,742672.53,-192000.0,550672.53,407410.33
,,51,232,2273013,REM./13 MANTENIMIENTO RED DE ALCANTARILLADO,,,,
,,51,232,2277310,REM./10 PLAN DE EMPLEO Y PARTICIP. DE LAS MUJERES URBANA C,,5500.0,5500.0,5500.0
,,51,232,2277313,REM./13 PLAN DE EMPLEO YPARTICIPACION DE LAS MUJERS URBANA C,,12000.0,12000.0,5739.67
,,51,232,48001,EMERGENCIA SOCIAL,660000.0,100000.0,760000.0,757807.33
,,51,232,48050,CONVENIOS NOMINATIVOS,877050.61,215000.0,1092050.61,1076260.61
,,51,232,4900213,REM./13 OTRAS AYUDAS CORRIENTES AL EXTERIOR,,4562.07,4562.07,
,,51,232,78003,PROGRAMA ERRADICACION CHABOLISMO,40000.0,40000.0,80000.0,40000.0
,,51,233,22720,PROGRAMAS SOCIALES,20000.0,,20000.0,17413.68
,,51,233,22723,CONTRATACIÓN DE PRESTACIÓN DE SERVICIOS SOCIALES,5906000.0,149238.22,6055238.22,5702729.33
,,52,232,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,350.0,,350.0,
,,52,232,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",90.0,,90.0,373.89
,,52,232,22400,PRIMAS DE SEGUROS,700.0,,700.0,700.0
,,52,232,22602,Publicidad y propaganda.,2106.0,,2106.0,3675.4
,,52,232,22603,Publicación en Diarios Oficiales.,150.0,,150.0,
,,52,232,22606,"Reuniones, conferencias y cursos.",150.0,,150.0,
,,52,232,22609,Actividades culturales y deportivas,200.0,,200.0,
,,52,232,22625,Programas de promoción juventud,102054.28,60081.6,162135.88,149035.79
,,52,232,2262513,REM./13 PROGRAMAS DE PROMOCION JUVENTUD,,17247.49,17247.49,17214.6
,,52,232,22628,EXPOSICIONES,12380.1,,12380.1,
,,52,232,22699,Otros gastos diversos,1000.0,,1000.0,
,,52,232,22700,Limpieza y aseo.,6906.94,,6906.94,6370.49
,,52,232,22701,Seguridad.,900.0,,900.0,
,,52,232,22799,Otros trabajos realizados por otras empresas y profes.,373192.32,,373192.32,228706.05
,,52,232,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",3015.12,,3015.12,2962.76
,,52,320,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,100.0,,100.0,168.68
,,52,320,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",500.0,-200.0,300.0,85.99
,,52,320,22000,Ordinario no inventariable.,1000.0,-500.0,500.0,213.32
,,52,320,22104,Vestuario.,3000.0,,3000.0,
,,52,320,2210413,REM./ VESTUARIO,,10998.21,10998.21,10998.21
,,52,320,22501,Tributos de las Comunidades Autónomas.,200.0,,200.0,
,,52,320,22603,Publicación en Diarios Oficiales.,200.0,,200.0,
,,52,320,22699,Otros gastos diversos,600.0,-500.0,100.0,
,,52,320,6320112,REM./12 OBRAS DE REPOSICION EN COLEGIOS PÚBLICOS,,,,
,,52,321,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,440000.0,13200.0,453200.0,457022.17
,,52,321,2120013,REM./13 .REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,53011.03,53011.03,53011.03
,,52,321,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",4000.0,,4000.0,
,,52,321,22700,Limpieza y aseo.,1293288.95,-9400.0,1283888.95,1283806.7
,,52,321,2270013,REM./13 LIMPIEZA Y ASEO,,6439.95,6439.95,4829.93
,,52,321,22706,Estudios y trabajos técnicos.,300.0,-200.0,100.0,
,,52,321,22760,ESCUELA INFANTIL MUNICIPAL MONTE ALTO,70000.0,,70000.0,63149.4
,,52,321,22761,ESCUELA INFANTIL MUNICIPAL LOS ROSALES,208000.0,,208000.0,196552.17
,,52,321,22762,ESCUELA INFANTIL MUNICIPAL OS CATIVOS,141000.0,,141000.0,142367.76
,,52,321,22763,ESCUELA INFANTIL MUNICIPAL ARELA,191000.0,,191000.0,186926.97
,,52,321,22764,ESCUELA INFANTIL MUNICIPAL LUIS SEOANE,141000.0,,141000.0,134786.16
,,52,321,22765,ESCUELA INFANTIL MUNICIPAL CARRICANTA,194000.0,,194000.0,182678.04
,,52,321,22766,ESCUELA INFANTIL MUNICIPAL MESOIRO,135000.0,,135000.0,130526.71
,,52,321,22769,ESCUELA INFANTIL MUNICIPAL AGRA DEL ORZAN,,11424.32,11424.32,
,,52,321,22799,Otros trabajos realizados por otras empresas y profes.,101509.45,-1200.0,100309.45,99326.32
,,52,321,2279913,REM./13 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROFES.,,13375.26,13375.26,13375.26
,,52,321,48950,CONVENIOS NOMINATIVOS,55000.0,,55000.0,55000.0
,,52,321,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",6000.0,,6000.0,2170.06
,,52,321,62500,INV.NUEVA MOBILIARIO Y ENSERES,100.0,,100.0,
,,52,321,62700,PROYECTOS COMPLEJOS,275808.26,,275808.26,
,,52,321,6270012,REM./12 PROYECTOS COMPLEJOS,,493281.23,493281.23,165281.23
,,52,321,6270013,REM./13 PROYECTOS COMPLEJOS,,495843.68,495843.68,462838.05
