#",,,",Alias,Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas
,,50,332,22701,Seguridad.,79812.8,,,73083.21
,,50,332,22706,Estudios y trabajos técnicos.,9000.0,6970.55,,34829.25
,,50,332,22722,CONTRATOS GESTION BIBLIOTECAS,2335891.26,,,2107660.84
,,50,332,22799,Otros trabajos realizados por otras empresas y profes.,78660.71,-14731.55,,49893.45
,,50,332,2279912,REM./12 OTROS TBJOS REALIZ POR OTRAS EMP Y PROFESIONALES,,323.08,,
,,50,332,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",1756.15,1250.0,,2987.89
,,50,332,62500,INV.NUEVA MOBILIARIO Y ENSERES,24278.42,14931.0,,38717.59
,,50,332,6250012,REM./12 INV.NUEVA MOBILIARIO Y ENSERES,,1204.92,,1169.85
,,50,332,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,6304.79,,5755.12
,,50,332,68500,GTOS.EN BIENES PATRIMONIALES MOBILIARIO Y ENSERES,2000.0,-159.19,,1072.35
,,50,332,6850012,REM./12 GTOS.EN BIENES PATRIMONIALES MOBILIARIO Y ENSERES,,1097.4,,1097.4
,,50,333,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,100.0,3000.0,,262.65
,,50,333,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",2000.0,,,1919.53
,,50,333,22001,"Prensa, revistas, libros y otras publicaciones.",1000.0,,,322.1
,,50,333,22628,EXPOSICIONES,400000.0,50000.0,,349049.68
,,50,333,2262812,REM./12 EXPOSICIONES,,26437.71,,3498.58
,,50,333,22629,CATALOGACION Y RESTAURACION DEL PATRIMONIO,500.0,,,
,,50,333,22699,Otros gastos diversos,8000.0,,,5890.36
,,50,333,22700,Limpieza y aseo.,19105.34,,,17452.21
,,50,333,22701,Seguridad.,304551.99,,,278634.96
,,50,333,22799,Otros trabajos realizados por otras empresas y profes.,10562.37,-3000.0,,4593.11
,,50,333,48917,FUNDACION LUIS SEOANE,230000.0,,,230000.0
,,50,333,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,9077.16,,9077.15
,,50,334,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,4000.0,28100.0,,23360.74
,,50,334,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",250.0,,,4720.53
,,50,334,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",100.0,,,2154.14
,,50,334,22602,Publicidad y propaganda.,,,,14453.45
,,50,334,22606,"Reuniones, conferencias y cursos.",,,,
,,50,334,22609,Actividades culturales y deportivas,240000.0,203900.0,,193539.35
,,50,334,2260912,REM./12 ACTIVIDADES CULTURALES Y DEPORTIVAS,,119345.51,,113653.72
,,50,334,22616,ACTIVIDADES SOCIO-CULTURALES,96640.51,,,
,,50,334,2261611,REM./11 ACTIVIDADES SOCIO-CULTURALES,,11870.99,,11870.99
,,50,334,2261612,REM./12 ACTIVIDADES SOCIO-CULTURALES,,108039.49,,72484.76
,,50,334,22628,EXPOSICIONES,10000.0,,,9745.4
,,50,334,2262812,REM./12 EXPOSICIONES,,36341.86,,15731.83
,,50,334,22699,Otros gastos diversos,,,,27.1
,,50,334,22700,Limpieza y aseo.,214146.26,,,177297.44
,,50,334,2270012,REM./12 LIMPIEZA Y ASEO,,9616.52,,1161.04
,,50,334,22701,Seguridad.,318727.97,-11149.13,,277136.35
,,50,334,2270112,REM./12 SEGURIDAD,,10385.73,,10385.73
,,50,334,22799,Otros trabajos realizados por otras empresas y profes.,113709.51,-10630.87,,83623.56
,,50,334,2279912,REM./12 OTROS TBJOS REALIZ POR OTRAS EMP Y PROFESIONALES,,1879.58,,1879.58
,,50,334,48108,PREMIO BLANCO AMOR,360.0,,,360.0
,,50,334,48950,CONVENIOS NOMINATIVOS,116000.0,,,106400.0
,,50,334,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",2541.0,,,2351.27
,,50,334,6270012,REM./12 PROYECTOS COMPLEJOS,,2736.31,,2712.74
,,50,334,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,38260.2,,,
,,50,334,6320012,REM./12 INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,37000.0,,30864.42
,,50,335,20200,ARRENDAMIENTOS EDIFICIOS Y OTRAS CONSTR.,11947.21,,,8030.43
,,50,335,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,100.0,,,1142.9
,,50,335,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",300.0,,,161.29
,,50,335,21302,"REP.,MANT. Y CONS. DE INSTRUMENTOS MUSICALES Y OTROS",8000.0,4000.0,,8216.51
,,50,335,22000,Ordinario no inventariable.,200.0,,,410.96
,,50,335,22104,Vestuario.,1300.0,6000.0,,7750.0
,,50,335,22199,Otros suministros.,3200.0,,,1793.94
,,50,335,22602,Publicidad y propaganda.,500.0,,,472.37
,,50,335,22609,Actividades culturales y deportivas,1000.0,-1000.0,,
,,50,335,22699,Otros gastos diversos,7000.0,,,2687.26
,,50,335,22719,EDICIONES,200.0,,,
,,50,335,22721,CONTRATACION REFUERZOS BANDA MUSICA,2000.0,,,2909.8
,,50,335,22726,CONTRATO GESTION ESCUELA MUNICIPAL DE MUSICA,274000.0,864.0,,274000.0
,,50,335,22799,Otros trabajos realizados por otras empresas y profes.,36325.89,,,31053.44
,,50,335,2279912,REM./12 OTROS TBJOS REALIZ POR OTRAS EMP Y PROFESIONALES,,1741.5,,181.5
,,50,335,62500,INV.NUEVA MOBILIARIO Y ENSERES,9976.35,159.19,,10135.54
,,50,335,6250012,REM./12 INV.NUEVA MOBILIARIO Y ENSERES,,2269.1,,2269.1
,,50,336,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,1000.0,275.0,,1474.85
,,50,336,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",200.0,,,
,,50,336,22000,Ordinario no inventariable.,600.0,1225.0,,1923.99
,,50,336,22001,"Prensa, revistas, libros y otras publicaciones.",600.0,,,586.5
,,50,336,22110,Productos de limpieza y aseo.,300.0,,,286.38
,,50,336,22199,Otros suministros.,200.0,,,64.13
,,50,336,22699,Otros gastos diversos,500.0,-500.0,,
,,50,336,22700,Limpieza y aseo.,32998.37,-93.59,,30151.92
,,50,336,22701,Seguridad.,107391.4,-862.88,,97651.07
,,50,336,22706,Estudios y trabajos técnicos.,,3025.0,,3025.0
,,50,336,22752,OTROS TRABAJOS REALIZADOS OTRAS EMPRESAS PROYECTO ARTABRIA,7912.89,-43.53,,7602.6
,,50,336,22799,Otros trabajos realizados por otras empresas y profes.,5764.18,21780.0,,25031.56
,,50,336,62700,PROYECTOS COMPLEJOS,20000.0,,,4692.88
,,50,336,6270009,REM./09 PROYECTOS COMPLEJOS,,184013.85,,86074.59
,,50,336,6270010,REM./10 PROYECTOS COMPLEJOS,,430599.56,,54113.49
,,50,336,6270011,REM./11 PROYECTOS COMPLEJOS,,165944.49,,
,,50,336,6270012,REM./12 PROYECTOS COMPLEJOS,,48000.0,,
,,50,336,63700,PROYECTOS COMPLEJOS,,10916.17,,8090.1
,,50,339,41001,INSTITUTO MUNICIPAL CORUÑA ESPECTACULOS,4600000.0,1346478.44,,5946478.44
,,50,945,46701,CONSORCIO PROMOCION MUSICA,3054000.0,,,3054000.0
,,51,230,20202,ARREND.LOCALES PARA CENTROS SOCIALES,119788.84,-4900.0,,113596.42
,,51,230,2020212,REM./12 ARREND.LOCALES PARA CENTROS SOCIALES,,2524.69,,1878.6
,,51,230,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,48.4
,,51,230,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,12342.0,,,11313.5
,,51,230,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,35000.0,10000.0,,36665.1
,,51,230,2120010,"REM./10 REP., MANT Y CONSERV.INFRAEST. Y BIENES",,486.94,,486.94
,,51,230,2120011,REM./11 REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,1471.36,,1471.36
,,51,230,2120012,REM./12 REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,25.36,,25.36
,,51,230,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",4000.0,-1100.0,,2136.92
,,51,230,2130010,REM./10 REPARAC. MANTEN. Y CONS. MAQ. INST. Y UTILLAJE,,1876.49,,1575.86
,,51,230,2130011,"REM./11 REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",,1869.44,,
,,51,230,2130012,"REM./12 REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",,231.46,,
,,51,230,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",800.0,,,3146.89
,,51,230,2150011,"REM./11 REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",,800.0,,255.31
,,51,230,2150012,"REM./12 REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",,300.0,,
,,51,230,22000,Ordinario no inventariable.,9000.0,,,17992.56
,,51,230,2200011,REM./11 ORDINARIO NO INVENTARIABLE,,4735.67,,1894.44
,,51,230,22001,"Prensa, revistas, libros y otras publicaciones.",26500.0,-8000.0,,30563.77
,,51,230,2200111,"REM./11 PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,665.96,,665.96
,,51,230,2200112,"REM./12 PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,376.95,,301.56
,,51,230,22100,Energía eléctrica.,5000.0,,,1056.01
,,51,230,22102,Gas.,25773.14,,,28160.12
,,51,230,2210212,REM./12 GAS,,8545.19,,4312.11
,,51,230,22103,Combustibles y carburantes.,35276.29,50000.0,,33606.37
,,51,230,2210311,REM./11 COMBUSTIBLES Y CARBURANTES,,6000.0,,
,,51,230,22104,Vestuario.,100.0,,,254.0
,,51,230,2210411,REM./11 VESTUARIO,,538.97,,391.87
,,51,230,22110,Productos de limpieza y aseo.,600.0,,,467.71
,,51,230,22199,Otros suministros.,2000.0,,,4232.75
,,51,230,22200,Servicios de Telecomunicaciones.,1200.0,-1200.0,,
,,51,230,22602,Publicidad y propaganda.,9000.0,-5100.0,,4687.14
,,51,230,22603,Publicación en Diarios Oficiales.,1000.0,,,
,,51,230,22606,"Reuniones, conferencias y cursos.",900.0,,,
,,51,230,22699,Otros gastos diversos,10000.0,,,3347.95
,,51,230,22700,Limpieza y aseo.,436525.74,30000.0,,362350.4
,,51,230,2270012,REM./12 LIMPIEZA Y ASEO,,31172.72,,27833.56
,,51,230,22701,Seguridad.,984395.79,-39179.91,,902164.22
,,51,230,2270112,REM./12 SEGURIDAD,,21841.56,,19966.21
,,51,230,22706,Estudios y trabajos técnicos.,40000.0,-25000.0,,
,,51,230,2270611,REM./11 ESTUDIOS Y TRABAJOS TECNICOS,,1500.0,,
,,51,230,22799,Otros trabajos realizados por otras empresas y profes.,67848.68,,,41740.86
,,51,230,2279910,REM./10 OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS,,3005.88,,
,,51,230,2279911,REM./11 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,3000.0,,
,,51,230,2279912,REM./12 OTROS TBJOS REALIZ POR OTRAS EMP Y PROFESIONALES,,8083.92,,7594.49
,,51,230,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",5167.77,,,4776.5
,,51,230,62700,PROYECTOS COMPLEJOS,1435419.0,,,1168085.21
,,51,230,6270011,REM./11 PROYECTOS COMPLEJOS,,218779.99,,200802.92
,,51,230,6270012,REM./12 PROYECTOS COMPLEJOS,,241839.56,,
,,51,230,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,447000.0,,,392343.29
,,51,230,6320011,REM./11 EDIFICIOS Y OTRAS CONSTRUCCIONES,,90962.63,,11448.27
,,51,230,6320012,REM./12 INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,230435.18,,227269.76
,,51,230,63300,"INV. REPOS. MAQUINARIA, INSTALACIONES Y UTILLAJE",500.0,,,435.43
,,51,230,63500,INV.REPOS. MOBILIARIO Y ENSERES,1500.0,,,1247.19
,,51,230,63991,RECONOCIMIENTO DE CREDITO,,888.55,,888.55
,,51,231,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,50.0,,,
,,51,231,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",50.0,,,
,,51,231,22400,PRIMAS DE SEGUROS,700.0,,,413.11
,,51,231,22602,Publicidad y propaganda.,300.0,,,
,,51,231,22606,"Reuniones, conferencias y cursos.",1800.0,-1800.0,,
,,51,231,22616,ACTIVIDADES SOCIO-CULTURALES,735955.73,210734.84,,729169.87
,,51,231,2261611,REM./11 ACTIVIDADES SOCIO-CULTURALES,,848.64,,
,,51,231,2261612,REM./12 ACTIVIDADES SOCIO-CULTURALES,,1509.36,,1509.36
,,51,231,22628,EXPOSICIONES,90.0,,,
,,51,231,22691,RECONOCIMIENTO DE CREDITO,,551.2,,551.2
,,51,231,22699,Otros gastos diversos,9000.0,-9000.0,,
,,51,231,22720,PROGRAMAS SOCIALES,35000.0,,,17669.85
,,51,231,2272012,REM./12 PROGRAMAS SOCIALES,,,,
,,51,231,22723,CONTRATACIÓN DE PRESTACIÓN DE SERVICIOS SOCIALES,762000.0,,,644218.79
,,51,231,2272312,REM./12 CONTRATACIÓN DE PRESTACIÓN DE SERVICIOS SOCIALES,,18000.0,,18000.0
,,51,231,22799,Otros trabajos realizados por otras empresas y profes.,3000.0,,,
,,51,231,48033,PLAN MUNICIPAL PARA PERSONAS CON DISCAPACIDAD,398867.96,39000.0,,424909.0
,,51,231,48050,CONVENIOS NOMINATIVOS,386173.81,49000.0,,435173.81
,,51,231,48900,OTRAS TRANSF.CORRIENTES A FAMILIAS E INST.SIN FINES DE LUCRO,130000.0,7100.0,,131900.0
,,51,231,48913,TURISMO SOCIAL,30000.0,,,29970.0
,,51,231,78050,CONVENIOS NOMINATIVOS,5000.0,4000.0,,9000.0
,,51,232,22105,Productos alimenticios.,30000.0,18695.69,,21592.62
,,51,232,2210510,REM./10 PRODUCTOS ALIMENTICIOS,,15888.32,,
,,51,232,2210511,REM./11 PRODUCTOS ALIMENTICIOS,,23822.16,,
,,51,232,2210512,REM./12 PRODUCTOS ALIMENTICIOS,,11109.42,,2109.42
,,51,232,22106,Productos farmacéuticos y material sanitario.,800.0,1000.0,,765.25
,,51,232,2210611,REM./11PRODUCTOS FARMACEUTICOS Y MATERIAL SANITARIO,,687.91,,667.22
,,51,232,22199,Otros suministros.,500.0,,,
,,51,232,2219910,REM./10 OTROS SUMINISTROS,,1993.39,,617.48
,,51,232,2219911,REM./11 OTROS SUMINISTROS,,5847.38,,
,,51,232,22602,Publicidad y propaganda.,8000.0,-1000.0,,2205.83
,,51,232,22616,ACTIVIDADES SOCIO-CULTURALES,20000.0,,,8737.8
,,51,232,2261611,REM./11 ACTIVIDADES SOCIO-CULTURALES,,21744.12,,8830.99
,,51,232,2261612,REM./12 ACTIVIDADES SOCIO-CULTURALES,,139.2,,
,,51,232,22699,Otros gastos diversos,550.0,,,1143.0
,,51,232,2269910,REM./10 OTROS GASTOS DIVERSOS,,61.09,,61.09
,,51,232,2269912,REM./12 OTROS GASTOS DIVERSOS,,671.87,,264.44
,,51,232,22720,PROGRAMAS SOCIALES,751234.69,84867.6,,546782.87
,,51,232,2272010,REM./10 PROGRAMAS SOCIALES,,2027.96,,
,,51,232,2272011,REM./11 PROGRAMAS SOCIALES,,50005.12,,14962.58
,,51,232,2272012,REM./12 PROGRAMAS SOCIALES,,66748.16,,5993.24
,,51,232,22723,CONTRATACIÓN DE PRESTACIÓN DE SERVICIOS SOCIALES,306650.0,30000.0,,225016.24
,,51,232,22773,PLAN DE EMPLEO YPARTICIPACION DE LAS MUJERS URBANA C,12000.0,,,
,,51,232,2277310,REM./10 PLAN DE EMPLEO Y PARTICIP. DE LAS MUJERES URBANA C,,11000.0,,5500.0
,,51,232,22799,Otros trabajos realizados por otras empresas y profes.,,,,181.5
,,51,232,48001,EMERGENCIA SOCIAL,660000.0,60000.0,,712897.45
,,51,232,48050,CONVENIOS NOMINATIVOS,882391.09,40000.0,,893571.09
,,51,232,48901,TRANSF CORRIENTES A FAM. E INST. SIN FINES DE LUCRO.URBANA C,217310.85,,,217310.85
,,51,232,49002,OTRAS AYUDAS CORRIENTES AL EXTERIOR,90000.0,9000.0,,89879.93
,,51,232,78003,PROGRAMA ERRADICACION CHABOLISMO,40000.0,,,33000.0
,,51,232,7805012,REM./12 CONVENIOS NOMINATIVOS,,108000.0,,98600.47
,,51,233,22720,PROGRAMAS SOCIALES,20000.0,,,7330.01
,,51,233,22723,CONTRATACIÓN DE PRESTACIÓN DE SERVICIOS SOCIALES,6006000.0,-47656.85,,4902897.93
,,51,233,2272312,REM./12 CONTRATACIÓN DE PRESTACIÓN DE SERVICIOS SOCIALES,,97615.11,,78300.98
,,51,233,6320012,REM./12 INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,
,,51,313,22001,"Prensa, revistas, libros y otras publicaciones.",50.0,,,
,,51,313,22199,Otros suministros.,50.0,,,
,,51,313,22621,CAMPAÑAS SANITARIAS,500.0,,,
,,51,313,22699,Otros gastos diversos,600.0,,,
,,51,313,22799,Otros trabajos realizados por otras empresas y profes.,100.0,,,
,,51,491,22799,Otros trabajos realizados por otras empresas y profes.,56000.0,-56000.0,,
,,52,232,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,350.0,,,
,,52,232,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",90.0,,,440.0
,,52,232,22400,PRIMAS DE SEGUROS,200.0,161.73,,
,,52,232,22602,Publicidad y propaganda.,2106.0,,,
,,52,232,22603,Publicación en Diarios Oficiales.,150.0,,,
,,52,232,22606,"Reuniones, conferencias y cursos.",150.0,,,
,,52,232,22609,Actividades culturales y deportivas,200.0,,,
,,52,232,22625,Programas de promoción juventud,71769.75,63991.16,,112898.93
,,52,232,22628,EXPOSICIONES,90.0,,,
,,52,232,22699,Otros gastos diversos,1500.0,,,
,,52,232,22700,Limpieza y aseo.,6752.39,,,6091.03
,,52,232,22701,Seguridad.,900.0,,,
,,52,232,22799,Otros trabajos realizados por otras empresas y profes.,338026.49,-13161.73,,291561.95
,,52,232,2279912,REM./12 OTROS TBJOS REALIZ POR OTRAS EMP Y PROFESIONALES,,24531.0,,24531.0
,,52,320,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,16000.0,-15900.0,,26.14
,,52,320,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",900.0,,,
,,52,320,22000,Ordinario no inventariable.,1200.0,,,645.19
,,52,320,22104,Vestuario.,11000.0,,,
,,52,320,2210412,REM./12 VESTUARIO,,1740.0,,1416.0
,,52,320,22699,Otros gastos diversos,1000.0,,,211.25
,,52,321,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,460000.0,47277.99,,429505.99
,,52,321,2120012,REM./12 REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,89080.66,,86797.03
,,52,321,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",8000.0,-12.0,,5179.66
,,52,321,22103,Combustibles y carburantes.,4800.0,12.0,,4810.68
,,52,321,22700,Limpieza y aseo.,1269524.0,,,1140936.12
,,52,321,2270012,REM./12 LIMPIEZA Y ASEO,,136954.1,,135209.38
,,52,321,22706,Estudios y trabajos técnicos.,,,,423.5
,,52,321,22760,ESCUELA INFANTIL MUNICIPAL MONTE ALTO,68000.0,,,63418.36
,,52,321,22761,ESCUELA INFANTIL MUNICIPAL LOS ROSALES,204000.0,,,197981.98
,,52,321,22762,ESCUELA INFANTIL MUNICIPAL OS CATIVOS,136000.0,,,138269.73
,,52,321,22763,ESCUELA INFANTIL MUNICIPAL ARELA,187000.0,,,184758.26
,,52,321,22764,ESCUELA INFANTIL MUNICIPAL LUIS SEOANE,133000.0,,,122592.08
,,52,321,22765,ESCUELA INFANTIL MUNICIPAL CARRICANTA,190000.0,,,182412.6
,,52,321,22766,ESCUELA INFANTIL MUNICIPAL MESOIRO,132000.0,,,127501.56
,,52,321,22799,Otros trabajos realizados por otras empresas y profes.,99851.5,-4600.0,,51001.64
,,52,321,2279912,REM./12 OTROS TBJOS REALIZ POR OTRAS EMP Y PROFESIONALES,,9653.55,,9653.55
,,52,321,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",10000.0,-4100.0,,4509.82
,,52,321,62500,INV.NUEVA MOBILIARIO Y ENSERES,1800.0,4100.0,,5853.85
,,52,321,62700,PROYECTOS COMPLEJOS,495843.68,,,
,,52,321,6270012,REM./12 PROYECTOS COMPLEJOS,,493281.23,,
,,52,321,63201,OBRAS DE REPOSICION EN COLEGIOS PÚBLICOS,466500.0,,,427428.26
,,52,321,6320109,REM./09 OBRAS DE REPOSICION EN COLEGIOS PÚBLICOS,,33754.79,,33751.24
,,52,321,6320111,REM./11 OBRAS DE REPOSICION EN COLEGIOS PÚBLICOS,,61100.48,,61005.7
,,52,321,6320112,REM./12 OBRAS DE REPOSICION EN COLEGIOS PÚBLICOS,,195653.71,,178624.95
,,52,323,42301,APORTACION CENTRO ASOCIADO UNED,75000.0,,,75000.0
,,52,323,48104,BECAS PARA MASTER PRODUCCIÓN Y GESTIÓN AUDIOVISUAL,24225.0,,,24225.0
,,52,323,48950,CONVENIOS NOMINATIVOS,1202.02,,,1202.02
,,52,324,22626,PROG.EDUCATIVOS Y ACTIVIDADES GENERALES,116804.84,8128.0,,107470.27
,,52,324,2262612,REM./12 PROG.EDUCATIVOS Y ACTIVIDADES GENERALES,,2791.08,,
,,52,324,22706,Estudios y trabajos técnicos.,600.0,2100.0,,1766.07
,,52,324,22733,CONTRATO DE GESTION DEL PROGRAMA MADRUGADORES,20876.7,,,14454.26
,,52,324,2273312,REM./12 CONTRATO DE GESTION DEL PROGRAMA MADRUGADORES,,2110.63,,2110.25
,,52,324,22735,PROGRAMA ENSEÑANZA DE INGLES,251656.3,-15000.0,,235966.21
,,52,324,2273512,REM./12 PROGRAMA ENSEÑANZA DE INGLES,,24830.43,,24830.43
,,52,324,22745,CONTRATOS RED INFORMÁTICA CENTROS ESC.,62381.27,,,56952.88
,,52,324,2274512,REM./12 CONTRATOS RED INFORMÁTICA CENTROS ESC.,,13194.37,,12567.94
,,52,324,48950,CONVENIOS NOMINATIVOS,430000.0,,,430000.0
,,52,340,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,2305.78,,,4253.34
,,52,340,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,5000.0,,,
,,52,340,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,8000.0,3924.67,,12535.6
,,52,340,2120012,REM./12 REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,
,,52,340,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",5109.8,2000.0,,6498.86
,,52,340,22000,Ordinario no inventariable.,500.0,,,2462.89
,,52,340,22001,"Prensa, revistas, libros y otras publicaciones.",566.6,,,530.0
,,52,340,22092,Reconocimiento de credito,,300.0,,300.0
,,52,340,22102,Gas.,493183.37,30000.0,,491592.85
,,52,340,2210212,REM./12 GAS,,79943.43,,76954.74
,,52,340,22103,Combustibles y carburantes.,46540.05,,,25909.42
,,52,340,22104,Vestuario.,2300.0,,,3223.31
,,52,340,22106,Productos farmacéuticos y material sanitario.,920.0,,,762.58
,,52,340,22110,Productos de limpieza y aseo.,,,,584.14
,,52,340,22191,RECONOCIMIENTO DE CREDITO,,209005.28,,207862.53
,,52,340,22192,RECONOCIMIENTO DE CREDITO,,90269.25,,90269.25
,,52,340,22199,Otros suministros.,18400.0,,,15956.93
,,52,340,22602,Publicidad y propaganda.,18968.85,,,10234.07
,,52,340,22603,Publicación en Diarios Oficiales.,3000.0,,,
,,52,340,22699,Otros gastos diversos,54111.43,,,48505.27
,,52,340,2269912,REM./12 OTROS GASTOS DIVERSOS,,9812.48,,9334.2
,,52,340,22700,Limpieza y aseo.,572765.65,-20000.0,,458013.7
,,52,340,22701,Seguridad.,1496999.59,-62000.0,,1306787.34
,,52,340,2270112,REM./12 SEGURIDAD,,241614.93,,231614.93
,,52,340,22706,Estudios y trabajos técnicos.,11660.3,-10000.0,,1590.0
,,52,340,22791,RECONOCIMIENTO CREDITO,,90226.3,,90226.3
,,52,340,22792,RECONOCIMIENTO DE CREDITO,,31910.13,,31910.13
,,52,340,22799,Otros trabajos realizados por otras empresas y profes.,1351102.0,,,1218814.41
,,52,340,2279912,REM./12 OTROS TBJOS REALIZ POR OTRAS EMP Y PROFESIONALES,,92765.82,,84675.12
,,52,340,62500,INV.NUEVA MOBILIARIO Y ENSERES,1500.0,616.0,,2115.08
,,52,341,22630,TROFEO TERESA HERRERA,47344.88,,,47344.88
,,52,341,22767,TORNEOS DEPORTIVOS,475000.0,111433.29,,574417.34
,,52,341,2276712,REM./12 TORNEOS DEPORTIVOS,,18345.11,,18345.11
,,52,341,22791,RECONOCIMIENTO CREDITO,,45881.6,,45881.6
,,52,341,22792,RECONOCIMIENTO DE CREDITO,,4307.29,,4307.29
,,52,341,22799,Otros trabajos realizados por otras empresas y profes.,100604.23,,,79336.0
,,52,341,48900,OTRAS TRANSF.CORRIENTES A FAMILIAS E INST.SIN FINES DE LUCRO,120000.0,,,
,,52,341,48950,CONVENIOS NOMINATIVOS,514000.0,181792.0,,682792.0
,,52,341,4895012,REM./12 CONVENIOS NOMINATIVOS,,19000.8,,19000.8
,,52,341,78050,CONVENIOS NOMINATIVOS,,3208.0,,3208.0
,,52,342,60907,INV.NUEVA-OBRAS DE URBANIZACION,35855.33,,,35831.74
,,52,342,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",6180.0,,,5217.61
,,52,342,62503,INV.NUEVA MATERIAL DEPORTIVO,7757.05,,,6691.44
,,52,342,62700,PROYECTOS COMPLEJOS,312272.83,51317.21,,114493.8
,,52,342,6270011,REM./11 PROYECTOS COMPLEJOS,,441108.12,,441108.12
,,52,342,6270012,REM./12 PROYECTOS COMPLEJOS,,38208.4,,4086.33
,,52,342,63206,REHABILITACION INSTALACIONES DEPORTIVAS,794547.55,-229933.21,,103518.99
,,52,342,6320609,REM./09 REHABILITACION INSTALACIONES DEPORTIVAS,,136158.6,,104455.85
,,52,342,6320611,REM./11 REHABILITACION INSTALACIONES DEPORTIVAS,,11149.7,,11147.85
,,52,342,6320612,REM./12 REHABILITACION INSTALACIONES DEPORTIVAS,,675322.87,,152722.56
,,52,342,63300,"INV. REPOS. MAQUINARIA, INSTALACIONES Y UTILLAJE",5505.5,,,5505.5
,,60,241,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,24426.98,6500.0,,13345.85
,,60,241,2030012,REM./12 ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,2784.51,,
,,60,241,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,21274.54,6000.0,,18900.2
,,60,241,20600,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,,365.0,,
,,60,241,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,3500.0,,,1398.74
